Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Kings,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,12:33,5v4,L.A,6,w,77,10,,oelrrc,or,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,3,14,20,46,35,0
2,11:43,5v5,L.A,22,w,3,,,dsl,,,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,64,29,11,5,24,35
2,11:34,5v5,L.A,70,b,21,22,,oelc,ol,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,64,29,11,5,24,35
2,11:24,5v5,L.A,12,w,11,,,of,,,y,y,,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,5,24,35
2,10:28,5v4,L.A,6,w,10,6,12,oc,oc,oelpr,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,10,32,,9,16,6,25,35,0
2,10:04,5v4,L.A,10,w,27,77,10,orrl,oelpc,nc,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,10,27,32,,14,56,20,46,35,0
2,9:53,5v4,L.A,27,s,17,77,,opr,ol,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,10,27,32,,14,56,20,46,35,0
2,9:14,5v4,L.A,21,o,23,27,23,ol,ol,oelpl,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,8,27,32,,9,18,6,25,35,0
2,9:06,5v5,L.A,70,t,8,22,,opr,or,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,8,27,32,,9,18,64,6,25,35
2,7:31,5v5,L.A,23,w,8,11,27,dc,dr,dr,y,y,1v2,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
2,7:11,5v5,L.A,12,w,11,27,23,oelc,or,or,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
2,6:44,5v5,L.A,17,w,73,6,,or,nc,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,3,14,26,24,25,35
2,5:20,5v4,MIN,64,w,20,11,20,ol,opr,ol,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,22,70,6,27,32,0,,9,64,29,11,20,35
2,4:34,5v4,MIN,24,s,29,44,,orrc,or,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,13,3,8,32,0,,22,16,26,24,46,35
2,4:31,5v4,MIN,26,w,3,,,of,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,77,6,27,32,0,,3,16,26,24,46,35
2,3:35,5v5,L.A,12,t,7,23,12,ol,oelpl,oc,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,14,22,6,25,35
2,3:13,5v5,MIN,29,w,25,6,,dsr,dc,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,15,71,13,7,10,32,,3,29,11,6,25,35
2,2:58,5v5,MIN,20,w,46,29,,nr,nf,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
2,2:44,5v5,L.A,73,o,77,73,17,orrr,nl,dl,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
2,2:23,5v5,MIN,24,w,16,20,9,nl,dsl,df,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,24,25,35
2,1:57,5v5,L.A,3,s,21,,,dr,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,24,25,35
2,1:24,5v5,L.A,12,w,11,12,8,ol,oc,dsc,y,y,,,23,y,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,1:03,5v5,L.A,10,s,11,,,opc,,,,y,,,23,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,0:50,5v5,L.A,10,w,11,23,12,oc,opl,oc,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,0:35,5v5,L.A,77,s,17,,,oc,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,14,29,20,46,35
2,0:05,5v5,L.A,77,w,17,3,,dl,dl,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,9,22,16,5,6,35
3,19:13,5v5,MIN,6,s,11,,,opc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,64,29,11,6,24,35
3,17:58,5v5,MIN,20,w,16,,,oelprrc,,,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,20,46,35
3,17:02,5v5,MIN,24,s,11,6,11,nl,dl,nl,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,6,24,35
3,16:23,5v5,L.A,11,s,8,,,nc,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,17,6,8,32,,3,14,26,20,46,35
3,16:15,5v5,MIN,46,w,20,,,dc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,20,46,35
3,15:13,5v4,MIN,9,w,64,20,9,ol,oc,of,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,23,3,8,32,0,,9,64,29,11,20,35
3,14:32,5v4,MIN,11,o,20,11,64,or,opr,orrl,y,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,3,8,32,0,,9,64,29,11,20,35
3,14:24,5v4,MIN,11,o,20,11,20,oc,opr,oc,,y,,,9,y,y,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,3,8,32,0,,9,64,29,11,20,35
3,13:44,5v5,L.A,27,w,23,6,11,opr,nsl,nf,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,18,7,56,20,46,35
3,13:38,5v5,L.A,8,s,22,21,,opc,of,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,20,46,35
3,13:00,5v5,MIN,18,w,56,7,35,nc,nl,dc,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,21,71,13,6,27,32,,18,7,56,5,25,35
3,12:23,5v5,L.A,71,w,15,10,71,or,dsl,dc,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,15,71,13,6,10,32,,18,7,56,5,25,35
3,11:42,5v5,MIN,11,w,64,46,20,oc,dc,dl,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
3,11:00,5v5,L.A,12,t,8,3,,or,oc,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,24,46,35
3,10:52,5v5,L.A,8,w,23,11,,opl,ol,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,24,46,35
3,8:15,5v4,MIN,11,w,9,64,20,orrc,ol,oc,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,23,3,8,32,0,,9,64,29,11,20,35
3,4:56,5v5,MIN,29,o,20,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:47,5v5,MIN,11,b,64,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:35,5v5,MIN,64,w,29,,,oelc,,,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:29,5v5,MIN,64,w,29,,,of,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
3,1:00,5v4,MIN,64,s,20,9,11,or,opr,or,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,77,70,3,27,32,0,,9,64,29,11,20,35
4,4:39,3v3,MIN,64,b,20,,,nc,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,0,0,8,32,,64,11,0,0,20,35
4,4:26,3v3,L.A,8,w,11,8,12,or,nc,dl,y,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,0,0,8,32,,64,11,0,0,20,35
4,3:17,3v3,MIN,26,w,24,26,35,dc,dr,dc,y,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,27,32,,26,0,0,6,24,35
4,3:01,3v3,MIN,24,w,26,6,,nc,dsc,,,y,,,24,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,6,32,,26,0,0,6,24,35
4,2:41,3v3,L.A,11,w,70,11,,oc,nr,,,y,,y,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,6,32,,29,26,0,0,6,35
1,19:35,5v5,L.A,8,s,3,73,77,ol,oelpl,oelc,,y,,,,,,0,20,20079,10/18/2015,L.A,COL,32,20,,73,77,17,3,8,32,,29,40,92,6,32,20
1,19:03,5v5,COL,7,w,34,14,7,oc,oc,nr,y,,,,,,,0,32,20079,10/18/2015,L.A,COL,1,1,,11,12,23,6,27,32,,7,34,14,2,17,20
1,18:26,5v5,COL,7,w,34,14,2,oc,dc,dl,,y,,,14,y,,0,32,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,7,34,14,5,16,20
1,16:34,5v5,L.A,71,o,6,,,ol,,,,,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,15,71,13,6,27,32,,25,8,55,2,17,20
1,15:54,5v5,COL,92,o,40,,,ol,,,,y,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,15:50,5v5,COL,29,w,40,29,,oell,or,,,y,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,14:13,5v4,COL,12,o,2,92,29,orrr,opr,oc,y,,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,22,70,3,8,32,0,,29,12,40,92,2,20
1,11:26,5v5,L.A,17,w,27,,,nr,,,y,y,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,29,14,92,6,32,20
1,10:15,5v5,COL,12,w,34,,,oc,,,,,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,11,12,23,7,10,32,,7,34,12,5,16,20
1,9:35,5v5,L.A,71,w,12,,,nc,,,,y,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,15,71,12,7,10,32,,7,34,14,6,16,20
1,9:09,5v5,COL,29,t,92,40,32,ol,dsr,dl,,,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,8:59,5v5,COL,92,w,40,29,,oc,oc,,,y,,,,,,0,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,8:40,5v5,L.A,77,o,73,77,73,or,ol,dr,,,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,29,40,92,6,32,20
1,7:33,5v5,L.A,7,w,13,15,,opr,oelc,,,y,,,15,y,,0,20,20079,10/18/2015,L.A,COL,,,,15,71,13,7,10,32,,25,8,96,5,16,20
1,7:17,5v5,L.A,15,w,10,15,,oc,opr,,,,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,15,71,13,7,10,32,,25,8,96,5,16,20
1,7:08,5v5,L.A,71,a,13,,,oelr,,,,y,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,15,71,13,7,10,32,,25,8,96,5,16,20
1,7:02,5v5,L.A,3,o,11,,,ofp,,,,,,,,,,0,20,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,9,12,96,2,17,20
1,6:22,5v5,L.A,12,w,23,3,11,or,ol,opl,y,y,,y,,,,0,20,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,9,12,96,2,17,20
1,6:05,5v5,L.A,17,w,13,77,17,oc,oell,nl,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,7,34,14,6,32,20
1,4:27,5v5,L.A,12,t,11,12,27,or,nr,dr,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,27,32,,9,12,96,2,17,20
1,4:19,5v5,L.A,12,o,6,11,6,orrl,oelc,ol,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,27,32,,9,12,96,2,17,20
1,3:52,5v5,COL,16,s,8,,,opr,,,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,21,22,70,8,10,32,,25,8,55,5,16,20
1,2:58,5v5,COL,6,w,29,6,32,ol,nc,dl,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,2:44,5v5,L.A,17,w,8,,,dr,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
1,1:20,5v5,COL,12,w,9,5,,oc,nr,,y,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,23,70,3,8,32,,9,12,96,5,16,20
1,0:59,5v5,L.A,3,o,77,73,8,oc,oelc,oelr,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,2,17,20
1,0:43,5v5,L.A,70,o,22,,,oelc,,,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,9,12,55,6,32,20
1,0:35,5v5,L.A,27,o,6,22,,ol,oelpl,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,9,12,55,6,32,20
1,0:29,5v5,L.A,70,w,11,,,of,,,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,22,70,3,8,32,,9,12,55,6,32,20
2,18:46,5v5,L.A,12,w,23,,,oelc,,,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,7,10,32,,7,34,14,2,17,20
2,17:17,5v5,COL,55,a,8,2,17,oelc,ol,or,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,15,71,13,7,10,32,,25,8,55,2,17,20
2,16:59,5v5,COL,92,w,32,,,dc,,,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,40,92,6,32,20
2,16:39,5v5,L.A,70,w,21,22,21,dr,dr,dc,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,7,10,32,,7,34,14,16,32,20
2,16:28,5v4,L.A,10,o,11,12,10,opc,ol,oc,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,8,10,32,,29,40,6,32,20,0
2,15:06,5v4,L.A,6,w,8,12,8,or,oc,opr,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,8,32,,9,12,2,5,20,0
2,14:37,5v5,L.A,77,w,73,6,77,or,or,oelr,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,7,29,92,6,32,20
2,12:51,5v5,L.A,70,t,8,3,22,or,oc,opl,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,3,8,32,,7,29,14,16,17,20
2,12:01,5v5,L.A,6,s,11,12,11,opr,or,dl,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,13,6,27,32,,9,40,92,2,5,20
2,11:51,5v5,L.A,13,t,6,,,ol,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,13,6,27,32,,9,40,92,2,5,20
2,11:27,5v5,COL,32,o,9,3,92,opl,dl,dc,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,12,13,6,27,32,,9,96,40,6,32,20
2,11:09,5v5,COL,9,w,12,32,20,ol,dc,dc,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,21,17,23,7,10,32,,9,12,96,6,32,20
2,11:01,5v5,L.A,23,w,17,,,nl,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,17,23,7,10,32,,9,12,96,6,32,20
2,10:54,5v5,L.A,23,t,10,7,21,or,ol,oelpl,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,17,23,7,10,32,,9,12,96,6,32,20
2,10:45,5v5,L.A,7,w,73,77,,oc,of,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,22,73,77,7,10,32,,7,34,14,5,16,20
2,9:56,5v4,COL,29,w,2,29,2,oc,opr,oc,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,23,3,8,32,0,,29,12,40,92,2,20
2,9:44,5v4,COL,29,w,2,29,,oc,opr,,,,,,92,y,,1,32,20079,10/18/2015,L.A,COL,,,,11,23,3,8,32,0,,29,12,40,92,2,20
2,9:31,5v4,COL,32,s,6,34,9,or,oelpr,or,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,22,77,6,27,32,0,,7,9,34,6,32,20
2,7:56,5v5,L.A,73,w,77,,,nc,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,9,12,96,5,16,20
2,5:29,5v5,L.A,27,o,73,77,6,oc,opr,ol,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,29,40,92,6,32,20
2,5:20,5v5,L.A,6,w,27,6,,oc,ol,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,29,40,92,6,32,20
2,4:30,5v4,COL,32,o,7,9,34,oc,oc,or,,y,,,9,,,1,32,20079,10/18/2015,L.A,COL,,,,22,70,3,8,32,0,,7,9,34,12,32,20
2,4:04,5v4,COL,12,o,32,9,34,orrr,or,oc,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,22,70,3,8,32,0,,7,9,34,12,32,20
2,4:03,5v4,COL,9,w,34,,,orrc,,,y,y,,y,,,,1,32,20079,10/18/2015,L.A,COL,,,,22,70,3,8,32,0,,7,9,34,12,32,20
2,3:12,5v5,L.A,23,w,12,,,nc,,,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,9,12,96,2,17,20
2,3:09,5v5,L.A,22,w,21,,,of,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,13,7,10,32,,25,8,92,5,16,20
2,2:35,5v5,L.A,77,w,73,6,27,oc,dsl,dr,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,6,27,32,,7,34,14,6,32,20
2,2:01,5v5,L.A,23,w,11,23,12,ol,ol,nl,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,9,12,96,5,16,20
2,1:01,5v5,L.A,70,w,22,,,orrc,,,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,29,12,92,6,32,20
2,0:51,5v5,L.A,27,w,21,,,opc,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,29,12,92,6,32,20
3,19:39,5v5,L.A,8,s,73,,,opr,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,9,8,12,6,32,20
3,19:14,5v5,L.A,17,w,77,,,ol,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,29,12,92,2,17,20
3,19:13,5v5,L.A,23,w,11,,,of,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,27,32,,29,40,92,2,17,20
3,16:26,5v5,L.A,73,w,27,,,dr,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,22,73,13,6,27,32,,9,12,96,5,16,20
3,15:39,5v5,L.A,71,o,13,11,,orrr,dr,,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,71,13,6,27,32,,25,8,96,5,16,20
3,15:18,5v4,L.A,27, w,11,,,ofp,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,27,32,,7,34,6,32,20,0
3,14:52,5v4,L.A,12,w,11,27,,orrr,nc,,y,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,27,32,,29,92,6,32,20,0
3,14:45,5v4,L.A,8,w,10,77,,ol,ofp,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,8,10,32,,14,40,2,5,20,0
3,12:51,5v5,L.A,8,w,22,,,opr,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,3,8,32,,7,9,12,2,17,20
3,12:15,5v4,L.A,8,w,27,73,77,ol,opl,ol,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,17,8,27,32,,29,92,6,32,20,0
3,11:30,5v4,L.A,23,t,10,11,10,or,opr,nc,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,10,32,,14,40,6,32,20,0
3,11:03,5v4,L.A,6,o,11,12,11,orrr,oc,or,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,10,32,,14,40,6,32,20,0
3,10:52,5v4,L.A,10,w,11,,,opr,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,10,32,,14,40,6,32,20,0
3,10:38,5v4,L.A,11,w,10,23,11,oc,opc,or,y,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,12,23,6,10,32,,14,40,6,32,20,0
3,8:31,5v3,COL,6,o,40,6,32,or,oc,ol,y,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,6,27,32,0,0,,29,40,92,6,32,20
3,8:19,5v3,COL,32,o,6,32,29,oc,ol,opl,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,6,27,32,0,0,,29,40,92,6,32,20
3,8:14,5v3,COL,92,o,92,6,32,ol,ol,oc,y,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,6,27,32,0,0,,29,40,92,6,32,20
3,7:23,4v4,L.A,6,w,73,,,or,,,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,73,77,6,10,32,0,,9,12,6,32,20,0
3,7:10,4v4,L.A,6,w,77,,,oc,,,,,,,77,y,,1,20,20079,10/18/2015,L.A,COL,,,,77,70,6,10,32,0,,9,12,6,32,20,0
3,6:42,5v4,L.A,27,w,12,27,11,oc,oc,ofp,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,22,12,8,27,32,,7,14,6,32,20,0
3,5:50,5v5,L.A,11,w,6,11,12,oc,opr,ol,,y,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,11,22,12,6,8,32,,34,8,92,2,5,20
3,4:46,5v4,COL,9,w,32,,,nc,,,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,11,23,6,27,32,0,,7,9,34,12,32,20
3,3:33,5v4,COL,2,w,32,34,40,or,oelpr,oc,,,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,22,73,3,8,32,0,,9,34,40,2,32,20
3,3:19,5v4,COL,9,w,34,9,32,or,oelr,oc,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,21,22,73,3,8,32,,9,34,40,2,32,20
3,3:08,5v5,L.A,21,w,8,,,dc,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,71,73,6,27,32,,7,34,14,2,32,20
3,2:48,5v5,L.A,77,w,73,,,dr,,,,y,,,6,y,,1,20,20079,10/18/2015,L.A,COL,,,,71,77,17,6,27,32,,7,8,14,16,17,20
3,0:59,5v5,L.A,6,o,21,70,,oelc,oelr,,,y,,,21,y,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,7,29,12,2,16,20
3,0:56,5v5,L.A,22,o,70,,,oc,,,,,,,,,,1,20,20079,10/18/2015,L.A,COL,,,,21,22,70,6,27,32,,7,29,12,2,16,20
3,0:03,6v5,COL,32,o,6,29,7,oc,opl,ofp,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,7,29,12,92,6,32
3,0:01,6v5,COL,6,o,32,92,,opr,or,,,y,,,,,,1,32,20079,10/18/2015,L.A,COL,,,,73,77,17,3,8,32,,7,29,12,92,6,32
1,19:41,5v5,L.A,77,w,73,27,,dr,dr,,,,,,,,,0,33,20120,10/25/2015,EDM,L.A,33,32,,73,77,17,6,27,32,,12,93,4,2,5,33
1,19:11,5v5,L.A,23,w,11,23,8,ol,ol,nr,,Y,,,,,,0,33,20120,10/25/2015,EDM,L.A,39,1,,11,23,70,3,8,32,,93,16,28,2,5,33
1,18:30,5v5,L.A,22,t,70,11,70,oc,opl,oc,Y,Y,,,,,,0,33,20120,10/25/2015,EDM,L.A,,,,11,22,70,5,10,32,,51,16,28,19,77,33
1,18:14,5v5,L.A,12,w,22,12,11,ol,nr,nr,Y,Y,,,,,,0,33,20120,10/25/2015,EDM,L.A,,,,21,22,12,3,8,32,,97,10,67,19,62,33
1,17:21,5v5,EDM,26,w,55,,,ol,,,,Y,,,,,,0,32,20120,10/25/2015,EDM,L.A,,,,15,71,13,6,27,32,,55,26,20,2,5,33
1,17:09,5v5,L.A,73,w,17,77,,or,or,,,,,,,,,0,33,20120,10/25/2015,EDM,L.A,,,,73,77,17,3,8,32,,12,93,4,2,5,33
1,15:20,5v5,EDM,97,b,10,,,nl,,,Y,Y,,,67,Y,Y,0,32,20120,10/25/2015,EDM,L.A,,,,21,22,12,6,27,32,,97,10,67,2,5,33
1,13:27,5v5,EDM,93,w,4,5,77,oc,dsl,dr,,,,,,,,0,32,20120,10/25/2015,EDM,L.A,,,,73,77,17,3,8,32,,12,93,4,5,77,33
